bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
1.16863,1.16862,1.16872,1.16858,1.16872,1.16871,1.1688,1.16866,344
1.16862,1.16859,1.16874,1.16857,1.16871,1.16867,1.16882,1.16866,311
1.16859,1.16864,1.16873,1.16859,1.16867,1.16872,1.16881,1.16866,201
1.16864,1.16859,1.16879,1.16857,1.16872,1.16867,1.16888,1.16864,205
1.16859,1.16863,1.16863,1.16852,1.16867,1.16871,1.16872,1.16862,150
1.16863,1.16864,1.16881,1.16858,1.16871,1.16873,1.16889,1.16866,410
1.16864,1.16889,1.16894,1.16861,1.16873,1.16897,1.16902,1.1687,494
1.16889,1.16881,1.1689,1.16873,1.16897,1.16889,1.16898,1.16883,390
1.16881,1.16914,1.16918,1.16879,1.16889,1.16922,1.16924,1.16887,187
1.16914,1.16918,1.16931,1.16913,1.16922,1.16929,1.1694,1.16922,441
1.16918,1.1694,1.16946,1.16917,1.16929,1.16947,1.16954,1.16925,235
1.1694,1.1695,1.16962,1.16936,1.16947,1.16958,1.1697,1.16944,518
1.1695,1.16956,1.16957,1.16923,1.16958,1.16964,1.16966,1.1693,315
1.16956,1.16927,1.16959,1.16922,1.16964,1.16935,1.16968,1.1693,266
1.16927,1.16917,1.16927,1.16907,1.16935,1.16924,1.16936,1.16915,304
1.16917,1.16917,1.16927,1.16907,1.16924,1.16926,1.16936,1.16917,303
1.16917,1.16938,1.16939,1.16914,1.16926,1.16947,1.16948,1.16923,183
1.16938,1.16945,1.1695,1.16939,1.16947,1.16953,1.16958,1.16947,171
1.16945,1.16934,1.16955,1.16934,1.16953,1.16943,1.16962,1.16943,216
1.16934,1.16933,1.16945,1.16929,1.16943,1.16942,1.16954,1.16938,153
1.16933,1.16939,1.16944,1.16929,1.16942,1.16948,1.16952,1.16937,159
1.16939,1.16928,1.16938,1.16919,1.16948,1.16935,1.16947,1.16927,220
1.16928,1.16933,1.16943,1.16927,1.16935,1.16942,1.16952,1.16935,201
1.16933,1.16935,1.16939,1.16928,1.16942,1.16944,1.16947,1.16937,126
1.16935,1.16921,1.16936,1.16921,1.16944,1.16929,1.16945,1.16929,200
1.16921,1.16926,1.16934,1.16921,1.16929,1.16935,1.16943,1.16929,210
1.16926,1.16908,1.16929,1.16906,1.16935,1.16916,1.16938,1.16914,181
1.16908,1.16895,1.16912,1.16895,1.16916,1.16903,1.1692,1.16903,305
1.16895,1.16894,1.16909,1.16893,1.16903,1.16902,1.16918,1.16902,270
1.16894,1.16913,1.16921,1.16894,1.16902,1.16921,1.1693,1.16903,210
1.16913,1.16894,1.16912,1.16894,1.16921,1.16903,1.16921,1.16903,249
1.16894,1.16898,1.16898,1.16876,1.16903,1.16907,1.16907,1.16883,268
1.16898,1.1689,1.16901,1.16883,1.16907,1.16898,1.1691,1.16892,238
1.1689,1.16885,1.16894,1.16884,1.16898,1.16894,1.16902,1.16893,123
1.16885,1.1691,1.16912,1.16881,1.16894,1.16919,1.16921,1.16889,236
1.1691,1.16947,1.16949,1.1691,1.16919,1.16955,1.16958,1.16918,317
1.16947,1.16951,1.16961,1.16942,1.16955,1.16958,1.16966,1.16951,363
1.16951,1.16943,1.16955,1.1694,1.16958,1.16952,1.16958,1.16949,245
1.16943,1.16924,1.16943,1.16916,1.16952,1.16933,1.16951,1.16924,379
1.16924,1.16966,1.16966,1.16923,1.16933,1.16974,1.16974,1.16932,233
1.16966,1.16961,1.16965,1.16955,1.16974,1.16969,1.16974,1.16964,263
1.16961,1.16904,1.16965,1.16903,1.16969,1.16913,1.16973,1.16912,361
1.16904,1.16879,1.16907,1.16863,1.16913,1.16887,1.16914,1.16872,1480
1.16879,1.16833,1.16891,1.16826,1.16887,1.16842,1.169,1.16835,821
1.16833,1.16851,1.1688,1.16817,1.16842,1.16859,1.16889,1.16825,1494
1.16851,1.16863,1.16872,1.16836,1.16859,1.16871,1.16881,1.16844,1064
1.16863,1.16881,1.16901,1.16843,1.16871,1.1689,1.16908,1.16852,1370
1.16881,1.16916,1.16931,1.16866,1.1689,1.16924,1.16938,1.16874,2086
1.16916,1.16887,1.16916,1.16854,1.16924,1.16895,1.16923,1.16862,2076
1.16887,1.16803,1.16887,1.16758,1.16895,1.16811,1.16896,1.16767,2833
1.16803,1.16793,1.16812,1.16783,1.16811,1.16802,1.16822,1.16792,1063
1.16793,1.1682,1.16825,1.16786,1.16802,1.16829,1.16833,1.16795,1168
1.1682,1.16857,1.16881,1.16805,1.16829,1.16865,1.16889,1.16815,1827
1.16857,1.16832,1.1687,1.16809,1.16865,1.1684,1.16879,1.16816,1189
1.16832,1.16779,1.16844,1.16748,1.1684,1.16788,1.16852,1.16756,2472
1.16779,1.16839,1.16847,1.16765,1.16788,1.16848,1.16856,1.16772,1896
1.16839,1.16951,1.16966,1.16839,1.16848,1.1696,1.16973,1.16847,2093
1.16951,1.17058,1.1706,1.16927,1.1696,1.17067,1.17068,1.16936,2316
1.17058,1.17073,1.17095,1.17046,1.17067,1.17082,1.17104,1.17054,2494
1.17073,1.1712,1.17141,1.17052,1.17082,1.17129,1.17149,1.1706,2397
1.1712,1.17062,1.17145,1.17053,1.17129,1.1707,1.17153,1.1706,2067
1.17062,1.17028,1.17098,1.17021,1.1707,1.17036,1.17106,1.17029,1718
1.17028,1.17014,1.17059,1.1701,1.17036,1.17022,1.17068,1.1702,1159
1.17014,1.17012,1.17028,1.16985,1.17022,1.17021,1.17037,1.16994,1397
1.17012,1.17016,1.17042,1.17007,1.17021,1.17024,1.1705,1.17017,1125
1.17016,1.16961,1.17015,1.16915,1.17024,1.16969,1.17024,1.16923,1636
1.16961,1.16925,1.1696,1.16882,1.16969,1.16933,1.16969,1.16892,1945
1.16925,1.16844,1.16929,1.16838,1.16933,1.16855,1.16934,1.16848,1963
1.16844,1.16878,1.16905,1.16843,1.16855,1.16887,1.16913,1.16853,1623
1.16878,1.16947,1.16954,1.16868,1.16887,1.16957,1.16963,1.16878,1554
1.16947,1.16976,1.1698,1.16937,1.16957,1.16985,1.16988,1.16945,1210
1.16976,1.17039,1.17063,1.16969,1.16985,1.17048,1.17072,1.16978,1365
1.17039,1.17061,1.17095,1.17028,1.17048,1.17069,1.17103,1.17037,1218
1.17061,1.17142,1.17178,1.1705,1.17069,1.17151,1.17187,1.17059,2568
1.17142,1.17144,1.1716,1.17107,1.17151,1.17153,1.1717,1.17115,1906
1.17144,1.17091,1.17145,1.17082,1.17153,1.171,1.17154,1.1709,1432
1.17091,1.17083,1.17108,1.17073,1.171,1.17092,1.17113,1.17082,1231
1.17083,1.17094,1.17096,1.17031,1.17092,1.17102,1.17104,1.17039,1439
1.17094,1.1717,1.1718,1.17073,1.17102,1.17179,1.17188,1.17081,1663
1.1717,1.17196,1.1723,1.17161,1.17179,1.17204,1.17239,1.17169,1711
1.17196,1.17232,1.17271,1.17185,1.17204,1.1724,1.17278,1.17195,1487
1.17232,1.17233,1.17243,1.17182,1.1724,1.17242,1.1725,1.1719,1383
1.17233,1.17286,1.17331,1.17212,1.17242,1.17293,1.17343,1.17222,2505
1.17286,1.17282,1.17334,1.17276,1.17293,1.1729,1.17342,1.17284,2070
1.17282,1.1728,1.17308,1.17253,1.1729,1.17288,1.17316,1.17262,1551
1.1728,1.17277,1.17325,1.17258,1.17288,1.17285,1.17334,1.17267,1329
1.17277,1.17283,1.17296,1.17227,1.17285,1.17292,1.17305,1.17235,1201
1.17283,1.17259,1.17283,1.17236,1.17292,1.17266,1.17291,1.17244,942
1.17259,1.1727,1.17287,1.17241,1.17266,1.17277,1.17295,1.17251,844
1.1727,1.17292,1.17292,1.17225,1.17277,1.173,1.173,1.17234,1422
1.17292,1.17307,1.17369,1.17278,1.173,1.17315,1.17377,1.17287,1666
1.17307,1.17303,1.17327,1.1726,1.17315,1.17311,1.17335,1.17269,1553
1.17303,1.17308,1.17323,1.17277,1.17311,1.17316,1.17333,1.17285,1101
1.17308,1.17258,1.17311,1.17247,1.17316,1.17266,1.1732,1.17254,1281
1.17258,1.17287,1.17318,1.17252,1.17266,1.17296,1.17326,1.1726,1307
1.17287,1.17287,1.17314,1.17263,1.17296,1.17297,1.17323,1.17272,1377
1.17287,1.17249,1.17289,1.17248,1.17297,1.17257,1.17298,1.17256,1205
1.17249,1.17232,1.17271,1.17216,1.17257,1.1724,1.1728,1.17225,1043
1.17232,1.17208,1.17237,1.17197,1.1724,1.17217,1.17246,1.17206,834
1.17208,1.17239,1.17239,1.17208,1.17217,1.17248,1.17248,1.17215,661
1.17239,1.17237,1.17274,1.17229,1.17248,1.17245,1.17283,1.17237,780
1.17237,1.17212,1.17266,1.17201,1.17245,1.1722,1.17275,1.17209,1128
1.17212,1.17239,1.17244,1.17198,1.1722,1.17248,1.17252,1.17206,998
1.17239,1.17207,1.17246,1.17202,1.17248,1.17215,1.17255,1.1721,739
1.17207,1.17249,1.17262,1.17203,1.17215,1.17254,1.1727,1.17212,825
1.17249,1.17277,1.17298,1.17236,1.17254,1.17286,1.17305,1.17245,1088
1.17277,1.17305,1.1732,1.17257,1.17286,1.17313,1.17328,1.17266,895
1.17305,1.1729,1.1731,1.17275,1.17313,1.173,1.17318,1.17283,823
1.1729,1.1727,1.17303,1.17261,1.173,1.1728,1.17313,1.17269,911
1.1727,1.17296,1.17308,1.17267,1.1728,1.17306,1.17316,1.17274,968
1.17296,1.17279,1.17307,1.1727,1.17306,1.17289,1.17316,1.17279,1364
1.17279,1.17269,1.1728,1.1723,1.17289,1.17278,1.17289,1.17239,923
1.17269,1.17316,1.17342,1.17269,1.17278,1.17324,1.17351,1.17278,1134
1.17316,1.17369,1.17378,1.17304,1.17324,1.17377,1.17387,1.17313,831
1.17369,1.17418,1.17441,1.1737,1.17377,1.17427,1.17451,1.17377,2242
1.17418,1.17376,1.17427,1.17375,1.17427,1.17385,1.17435,1.17383,1131
1.17376,1.17363,1.1738,1.17352,1.17385,1.17372,1.17389,1.17361,803
1.17363,1.17368,1.17383,1.17335,1.17372,1.17375,1.17391,1.17344,1141
1.17368,1.17302,1.17387,1.173,1.17375,1.17311,1.17395,1.17309,1332
1.17302,1.17274,1.1732,1.17265,1.17311,1.17282,1.17329,1.17274,1340
1.17274,1.17247,1.17274,1.17236,1.17282,1.17255,1.17281,1.17244,1591
1.17247,1.17201,1.17261,1.17198,1.17255,1.1721,1.17267,1.17206,1678
1.17201,1.17228,1.17244,1.17192,1.1721,1.17236,1.17253,1.17201,1039
1.17228,1.17212,1.17239,1.17189,1.17236,1.17221,1.17246,1.17199,1191
1.17212,1.17198,1.17218,1.17197,1.17221,1.17207,1.17227,1.17205,870
1.17198,1.17153,1.17224,1.17148,1.17207,1.17161,1.17232,1.17157,1482
1.17153,1.17174,1.17184,1.17128,1.17161,1.17183,1.17193,1.17136,1926
1.17174,1.17188,1.17191,1.1713,1.17183,1.17196,1.17201,1.17138,1616
1.17188,1.17197,1.17232,1.17171,1.17196,1.17205,1.1724,1.1718,1204
1.17197,1.17149,1.17198,1.17122,1.17205,1.17157,1.17207,1.1713,1223
1.17149,1.17104,1.17158,1.171,1.17157,1.17113,1.17166,1.17109,1039
1.17104,1.17114,1.17129,1.17086,1.17113,1.17122,1.17136,1.17095,1493
1.17114,1.1711,1.17153,1.17108,1.17122,1.1712,1.17161,1.17118,1554
1.1711,1.17081,1.1714,1.17056,1.1712,1.17089,1.17149,1.17065,1514
1.17081,1.17097,1.1711,1.17058,1.17089,1.17106,1.17119,1.17066,1513
1.17097,1.17124,1.17125,1.17081,1.17106,1.17132,1.17135,1.17089,1309
1.17124,1.17156,1.17175,1.17115,1.17132,1.17165,1.17183,1.17125,1019
1.17156,1.17164,1.17185,1.17157,1.17165,1.17174,1.17193,1.17165,898
1.17164,1.17192,1.17211,1.17153,1.17174,1.172,1.17219,1.17161,1644
1.17192,1.17189,1.17211,1.17159,1.172,1.17198,1.1722,1.17167,1256
1.17189,1.17207,1.17207,1.17156,1.17198,1.17216,1.17216,1.17164,1038
1.17207,1.17229,1.17252,1.17195,1.17216,1.17238,1.17259,1.17204,1586
1.17229,1.17182,1.17232,1.17182,1.17238,1.1719,1.17241,1.1719,1360
1.17182,1.17123,1.17189,1.1711,1.1719,1.17132,1.17196,1.17119,1592
1.17123,1.17041,1.17123,1.17028,1.17132,1.17049,1.17131,1.17036,1790
1.17041,1.17029,1.17086,1.17005,1.17049,1.17038,1.17094,1.17013,1663
1.17029,1.16962,1.17063,1.16913,1.17038,1.16971,1.17071,1.16924,2575
1.16962,1.16997,1.1703,1.16956,1.16971,1.17006,1.17039,1.16965,2583
1.16997,1.16974,1.17022,1.16959,1.17006,1.16984,1.1703,1.16967,2008
1.16974,1.16969,1.16974,1.1692,1.16984,1.16977,1.16983,1.16928,2365
1.16969,1.17,1.17005,1.16957,1.16977,1.17009,1.17014,1.16964,2417
1.17,1.16953,1.17015,1.1694,1.17009,1.16962,1.17023,1.16948,1334
1.16953,1.16935,1.16964,1.16918,1.16962,1.16944,1.16972,1.16925,1554
1.16935,1.16859,1.16941,1.16859,1.16944,1.16867,1.16949,1.16867,1523
1.16859,1.16869,1.16898,1.16858,1.16867,1.16878,1.16905,1.16866,1448
1.16869,1.16893,1.16897,1.16856,1.16878,1.16901,1.16905,1.16865,797
1.16893,1.16865,1.16893,1.16864,1.16901,1.16874,1.16903,1.16873,1074
1.16865,1.16783,1.16873,1.16768,1.16874,1.16793,1.16882,1.16777,1683
1.16783,1.16866,1.16878,1.16784,1.16793,1.16876,1.16886,1.16792,1664
1.16866,1.16908,1.16929,1.16858,1.16876,1.16917,1.16936,1.16866,1174
1.16908,1.16941,1.16943,1.169,1.16917,1.16949,1.1695,1.16908,978
1.16941,1.16945,1.16967,1.16937,1.16949,1.16955,1.16975,1.16946,824
1.16945,1.16915,1.16972,1.16909,1.16955,1.16923,1.1698,1.16915,971
1.16915,1.16904,1.16932,1.16879,1.16923,1.16911,1.1694,1.16889,925
1.16904,1.1689,1.16904,1.16859,1.16911,1.16899,1.16912,1.16868,881
1.1689,1.16893,1.16919,1.16876,1.16899,1.16901,1.16928,1.16885,844
1.16893,1.16904,1.16914,1.16889,1.16901,1.16912,1.16922,1.16898,726
1.16904,1.16862,1.16909,1.16856,1.16912,1.16871,1.16918,1.16864,965
1.16862,1.16855,1.16875,1.16837,1.16871,1.16864,1.16885,1.16844,753
1.16855,1.16846,1.16875,1.16834,1.16864,1.16855,1.16884,1.16844,824
1.16846,1.16882,1.16888,1.1684,1.16855,1.1689,1.16898,1.16848,753
1.16882,1.16894,1.16898,1.16855,1.1689,1.16904,1.16905,1.16864,779
1.16894,1.16902,1.16907,1.1687,1.16904,1.16911,1.16915,1.16879,731
1.16902,1.16851,1.16902,1.16849,1.16911,1.16859,1.1691,1.16858,876
1.16851,1.16886,1.16901,1.16851,1.16859,1.16896,1.16908,1.16858,911
1.16886,1.16896,1.16898,1.16875,1.16896,1.16904,1.16906,1.16884,566
1.16896,1.16915,1.16919,1.16893,1.16904,1.16924,1.16927,1.16901,652
1.16915,1.16931,1.16936,1.16899,1.16924,1.16938,1.16943,1.16907,480
1.16931,1.16927,1.16969,1.16925,1.16938,1.16935,1.16977,1.16934,791
1.16927,1.16938,1.16962,1.16912,1.16935,1.16946,1.16971,1.1692,897
1.16938,1.169,1.16945,1.16895,1.16946,1.16909,1.16953,1.16903,651
1.169,1.1691,1.16914,1.16893,1.16909,1.16918,1.16922,1.16901,650
1.1691,1.16912,1.16914,1.16899,1.16918,1.1692,1.16922,1.16907,502
1.16912,1.16936,1.16944,1.16909,1.1692,1.16945,1.16952,1.16917,374
1.16936,1.16936,1.16941,1.16927,1.16945,1.16944,1.16949,1.16936,225
1.16936,1.16984,1.16984,1.16931,1.16944,1.1699,1.16992,1.16939,524
1.16984,1.16982,1.17006,1.16965,1.1699,1.16991,1.17015,1.16974,991
1.16982,1.16971,1.16996,1.1697,1.16991,1.16979,1.17003,1.16978,461
1.16971,1.16974,1.16978,1.16965,1.16979,1.16983,1.16986,1.16974,321
1.16974,1.16965,1.16981,1.16962,1.16983,1.16974,1.16989,1.16971,414
1.16965,1.16966,1.16966,1.1695,1.16974,1.16974,1.16974,1.16959,395
1.16966,1.16951,1.16965,1.16943,1.16974,1.1696,1.16974,1.16951,365
1.16951,1.1693,1.16959,1.1693,1.1696,1.16938,1.16966,1.16938,492
1.1693,1.16965,1.16978,1.16925,1.16938,1.16974,1.16986,1.16933,381
1.16965,1.16978,1.1699,1.16957,1.16974,1.16987,1.16998,1.16965,693
1.16978,1.17007,1.17009,1.16979,1.16987,1.17015,1.17016,1.16987,748
1.17007,1.16986,1.17019,1.16985,1.17015,1.16995,1.17027,1.16992,622
1.16986,1.16981,1.17004,1.16976,1.16995,1.16989,1.17012,1.16984,699
1.16981,1.16963,1.1699,1.16952,1.16989,1.1697,1.16999,1.1696,556
1.16963,1.16957,1.16969,1.16942,1.1697,1.16965,1.16978,1.1695,469
1.16957,1.16951,1.16961,1.16936,1.16965,1.16959,1.1697,1.16945,508
1.16951,1.16969,1.16969,1.16946,1.16959,1.16977,1.16977,1.16953,274
1.16969,1.16954,1.16969,1.16942,1.16977,1.16963,1.16977,1.16949,511
1.16954,1.16961,1.16965,1.1695,1.16963,1.16969,1.16973,1.16959,322
1.16961,1.16947,1.16968,1.16946,1.16969,1.16956,1.16977,1.16955,312
1.16947,1.16948,1.16954,1.16937,1.16956,1.16956,1.16963,1.16945,344
1.16948,1.16951,1.16951,1.16945,1.16956,1.1696,1.1696,1.16951,398
1.16951,1.16949,1.16962,1.16944,1.1696,1.16958,1.16971,1.16953,366
1.16949,1.1695,1.16957,1.16946,1.16958,1.16958,1.16964,1.16953,303
1.1695,1.1696,1.16967,1.1695,1.16958,1.16969,1.16976,1.16959,367
1.1696,1.16965,1.16965,1.16945,1.16969,1.16973,1.16974,1.16952,605
1.16965,1.16956,1.16965,1.16956,1.16973,1.16963,1.16973,1.16963,134
1.16956,1.1696,1.16967,1.16955,1.16963,1.16967,1.16975,1.16962,237
1.1696,1.16955,1.1696,1.16944,1.16967,1.16963,1.16968,1.16951,172
1.16955,1.16934,1.16955,1.16929,1.16963,1.16942,1.16963,1.16936,162
1.16934,1.16946,1.1695,1.16934,1.16942,1.16954,1.16959,1.16942,185
1.16946,1.16955,1.16959,1.16945,1.16954,1.16964,1.16967,1.16954,126
1.16955,1.1696,1.16962,1.16953,1.16964,1.16969,1.16971,1.16963,91
1.1696,1.16965,1.16965,1.16952,1.16969,1.16973,1.16974,1.16961,112
1.16965,1.16969,1.16971,1.16962,1.16973,1.16978,1.16978,1.16971,102
1.16969,1.16951,1.16969,1.16949,1.16978,1.1696,1.16977,1.16959,165
1.16951,1.16976,1.16985,1.16932,1.1696,1.16995,1.16998,1.16956,178
1.16976,1.16945,1.17011,1.16915,1.16995,1.17008,1.17034,1.1697,139
1.16945,1.16948,1.16989,1.16916,1.17008,1.16966,1.17008,1.16964,292
1.16948,1.16982,1.16983,1.16947,1.16966,1.16997,1.17008,1.16967,364
1.16982,1.16977,1.16983,1.16953,1.16997,1.1699,1.16998,1.16977,453
1.16977,1.1698,1.1698,1.16966,1.1699,1.16989,1.1699,1.16984,430
1.1698,1.16975,1.1698,1.16971,1.16989,1.16985,1.16992,1.16982,432
1.16975,1.1698,1.16985,1.16974,1.16985,1.16993,1.16998,1.16985,344
1.1698,1.16975,1.16984,1.16957,1.16993,1.16988,1.16997,1.16979,579
1.16975,1.16957,1.16983,1.16948,1.16988,1.16987,1.16996,1.16975,810
1.16957,1.16969,1.16988,1.16962,1.16987,1.16989,1.16994,1.16983,369
1.16969,1.16955,1.1697,1.16951,1.16989,1.16978,1.1699,1.16977,517
1.16955,1.16956,1.16969,1.16951,1.16978,1.16978,1.16988,1.16978,241
1.16956,1.16965,1.16969,1.16952,1.16978,1.16974,1.16989,1.16969,253
1.16965,1.16965,1.16972,1.16962,1.16974,1.16975,1.16981,1.16971,133
1.16965,1.16974,1.16976,1.16958,1.16975,1.16985,1.16985,1.16968,89
1.16974,1.16977,1.16979,1.1697,1.16985,1.16987,1.16988,1.16981,157
1.16977,1.16984,1.16984,1.16975,1.16987,1.16994,1.16994,1.16985,127
1.16984,1.16967,1.16987,1.16967,1.16994,1.16978,1.16997,1.16977,147
1.16967,1.16973,1.16982,1.16968,1.16978,1.16983,1.16993,1.16978,158
1.16973,1.16977,1.16983,1.16972,1.16983,1.16987,1.16992,1.16981,89
1.16977,1.16983,1.16983,1.16976,1.16987,1.16991,1.16991,1.16986,48
1.16983,1.16978,1.16983,1.16976,1.16991,1.16987,1.16992,1.16985,48
1.16978,1.16988,1.16993,1.16978,1.16987,1.16997,1.17002,1.16988,122
1.16988,1.16988,1.16992,1.16987,1.16997,1.16999,1.17,1.16996,77
1.16988,1.16967,1.16991,1.16967,1.16999,1.16976,1.17,1.16976,132
1.16967,1.16961,1.16968,1.16957,1.16976,1.16972,1.16976,1.16967,159
1.16961,1.16961,1.16963,1.16948,1.16972,1.16971,1.16972,1.16957,209
1.16961,1.16977,1.16979,1.16958,1.16971,1.16986,1.16988,1.16968,202
1.16977,1.16962,1.16979,1.16961,1.16986,1.16972,1.16988,1.16971,110
1.16962,1.16982,1.16985,1.16963,1.16972,1.16992,1.16994,1.16972,148
1.16982,1.16972,1.16983,1.16967,1.16992,1.16981,1.16992,1.16976,179
1.16972,1.16962,1.16973,1.16962,1.16981,1.16972,1.16983,1.16969,189
1.16962,1.1696,1.16964,1.16957,1.16972,1.16969,1.16974,1.16967,180
1.1696,1.16973,1.16975,1.16958,1.16969,1.16982,1.16984,1.16967,153
1.16973,1.16986,1.17002,1.16973,1.16982,1.16996,1.1701,1.16982,353
1.16986,1.16998,1.17004,1.16987,1.16996,1.17007,1.17013,1.16996,228
1.16998,1.17011,1.1703,1.16994,1.17007,1.1702,1.17039,1.17002,491
1.17011,1.16998,1.17013,1.16994,1.1702,1.17008,1.17022,1.17002,356
1.16998,1.17014,1.17021,1.16998,1.17008,1.17022,1.17029,1.17007,364
1.17014,1.17004,1.1703,1.17002,1.17022,1.17012,1.17038,1.1701,458
1.17004,1.16994,1.17014,1.16992,1.17012,1.17003,1.17023,1.17001,415
1.16994,1.16976,1.16994,1.16975,1.17003,1.16984,1.17003,1.16984,288
1.16976,1.16973,1.16988,1.16969,1.16984,1.16982,1.16997,1.16977,304
1.16973,1.16998,1.17004,1.16974,1.16982,1.17006,1.17012,1.16982,243
1.16998,1.16993,1.17004,1.16987,1.17006,1.17002,1.17012,1.16995,284
1.16993,1.16958,1.16995,1.16952,1.17002,1.16966,1.17003,1.16959,499
1.16958,1.16946,1.16961,1.16923,1.16966,1.16956,1.16969,1.16932,686
1.16946,1.16933,1.16953,1.16924,1.16956,1.16942,1.16961,1.16933,382
1.16933,1.16942,1.16953,1.16919,1.16942,1.1695,1.16961,1.16928,384
1.16942,1.16947,1.16958,1.1694,1.1695,1.16955,1.16967,1.16948,272
1.16947,1.16917,1.16948,1.16915,1.16955,1.16926,1.16955,1.16923,537
1.16917,1.16893,1.16931,1.1688,1.16926,1.16901,1.16938,1.16887,544
1.16893,1.16913,1.16919,1.16892,1.16901,1.16922,1.16928,1.16901,393
1.16913,1.16934,1.16935,1.16912,1.16922,1.16943,1.16943,1.16921,250
1.16934,1.16948,1.16951,1.16899,1.16943,1.16957,1.1696,1.16907,592
1.16948,1.16954,1.16964,1.16932,1.16957,1.16962,1.16973,1.1694,435
1.16954,1.16958,1.16973,1.16947,1.16962,1.16967,1.16982,1.16955,463
1.16958,1.16944,1.16964,1.16937,1.16967,1.16952,1.16972,1.16947,271
1.16944,1.16961,1.16969,1.16944,1.16952,1.16968,1.16978,1.16953,287
1.16961,1.16938,1.16963,1.16935,1.16968,1.16947,1.16972,1.16943,237
1.16938,1.16912,1.16947,1.16899,1.16947,1.16919,1.16956,1.16905,756
1.16912,1.16922,1.1693,1.16906,1.16919,1.1693,1.16938,1.16913,280
1.16922,1.1691,1.16923,1.169,1.1693,1.16919,1.16931,1.16909,336
1.1691,1.16905,1.16914,1.16878,1.16919,1.16913,1.16922,1.16886,525
1.16905,1.16914,1.1692,1.16894,1.16913,1.16922,1.16928,1.16903,403
1.16914,1.16918,1.16924,1.16908,1.16922,1.16926,1.16933,1.16917,320
1.16918,1.16905,1.16918,1.16898,1.16926,1.16913,1.16926,1.16907,250
1.16905,1.16895,1.16912,1.16895,1.16913,1.16904,1.16921,1.16904,170
1.16895,1.1688,1.16898,1.16865,1.16904,1.16889,1.16907,1.16873,341
1.1688,1.1689,1.169,1.1688,1.16889,1.16898,1.16908,1.16889,118
1.1689,1.16889,1.16899,1.16887,1.16898,1.16897,1.16908,1.16895,82
1.16889,1.16898,1.16899,1.16879,1.16897,1.16907,1.16907,1.16889,114
1.16898,1.16924,1.16929,1.16888,1.16907,1.16933,1.16939,1.16898,300
1.16924,1.1693,1.16935,1.16923,1.16933,1.16938,1.16943,1.16932,131
1.1693,1.16928,1.16929,1.16912,1.16938,1.16937,1.16938,1.16921,224
1.16928,1.16936,1.16943,1.16912,1.16937,1.16945,1.16951,1.16921,167
1.16936,1.16932,1.16943,1.16931,1.16945,1.1694,1.1695,1.1694,149
1.16932,1.1694,1.16942,1.16929,1.1694,1.16948,1.16951,1.16938,155
1.1694,1.16938,1.16952,1.16932,1.16948,1.16946,1.16961,1.16941,236
1.16938,1.16922,1.16942,1.16922,1.16946,1.16931,1.1695,1.16931,173
1.16922,1.16912,1.16929,1.16908,1.16931,1.16922,1.16938,1.16916,189
1.16912,1.16908,1.16923,1.16907,1.16922,1.16917,1.16932,1.16916,197
1.16908,1.16923,1.16928,1.16907,1.16917,1.16931,1.16937,1.16917,201
1.16923,1.16903,1.16922,1.16902,1.16931,1.16912,1.16931,1.16909,175
1.16903,1.16904,1.16912,1.16892,1.16912,1.16912,1.1692,1.16902,421
1.16904,1.16907,1.16912,1.16897,1.16912,1.16916,1.1692,1.16906,372
1.16907,1.16899,1.1691,1.16897,1.16916,1.16908,1.16919,1.16906,251
1.16899,1.16891,1.16911,1.16874,1.16908,1.169,1.1692,1.16884,275
1.16891,1.16897,1.16909,1.16887,1.169,1.16907,1.16918,1.16896,231
1.16897,1.16899,1.16908,1.16893,1.16907,1.16908,1.16917,1.16901,106
1.16899,1.16897,1.16909,1.16888,1.16908,1.16907,1.16917,1.16898,181
1.16897,1.16866,1.16897,1.16863,1.16907,1.16877,1.16906,1.16873,280
1.16866,1.16858,1.16873,1.16858,1.16877,1.16867,1.16881,1.16867,252
1.16858,1.16863,1.16879,1.16858,1.16867,1.16872,1.16888,1.16866,201
1.16863,1.16874,1.16883,1.16862,1.16872,1.16882,1.16892,1.16871,198
1.16874,1.16863,1.16874,1.16857,1.16882,1.16872,1.16882,1.16866,240
1.16863,1.16864,1.16884,1.16859,1.16872,1.16872,1.16892,1.16868,226
1.16864,1.16873,1.16879,1.16863,1.16872,1.16882,1.16888,1.16871,173
1.16873,1.16839,1.16872,1.1683,1.16882,1.16848,1.16882,1.16838,427
1.16839,1.16856,1.16859,1.16833,1.16848,1.16864,1.16867,1.16842,476
1.16856,1.16854,1.16858,1.1685,1.16864,1.16863,1.16867,1.16859,189
1.16854,1.16847,1.16863,1.16837,1.16863,1.16855,1.16872,1.16847,404
1.16847,1.16867,1.16873,1.16844,1.16855,1.16875,1.1688,1.16853,252
1.16867,1.1686,1.16867,1.16834,1.16875,1.16868,1.16876,1.16842,401
1.1686,1.16863,1.16865,1.16842,1.16868,1.16872,1.16874,1.1685,449
1.16863,1.16865,1.16872,1.16851,1.16872,1.16873,1.16881,1.1686,516
1.16865,1.16892,1.1691,1.16865,1.16873,1.16901,1.16918,1.16873,534
1.16892,1.16907,1.16912,1.16882,1.16901,1.16916,1.16918,1.1689,514
