Date,SPY,MSFT,INTC,GS,AMZN,AAPL,.VIX
02/05/2012,140.320007,31.799999,29.18,113.769997,230.25,83.711426,16.879999
03/05/2012,139.25,31.76,28.559999,111.529999,229.449997,83.117142,17.559999
04/05/2012,137,30.98,27.9,108.989998,223.990005,80.75,19.16
07/05/2012,137.100006,30.65,27.76,110.040001,225.160004,81.354286,18.940001
08/05/2012,136.550003,30.5,27.370001,109.370003,223.899994,81.168571,19.049999
09/05/2012,135.740005,30.76,27.190001,107.290001,222.979996,81.311432,20.08
10/05/2012,136.020004,30.74,27.24,106.32,226.690002,81.502853,18.83
11/05/2012,135.610001,31.16,27.629999,102.129997,227.679993,80.958572,19.889999
14/05/2012,134.110001,30.68,27.02,99.769997,222.929993,79.745712,21.870001
15/05/2012,133.339996,30.209999,26.879999,99.870003,224.389999,79.024284,21.969999
16/05/2012,132.830002,29.9,26.5,98.199997,224.059998,78.011429,22.27
17/05/2012,130.860001,29.719999,26.190001,97.080002,218.360001,75.73143,24.49
18/05/2012,129.740005,29.27,26.07,95.489998,213.850006,75.76857,25.1
21/05/2012,131.970001,29.75,26.15,96.510002,218.110001,80.182854,22.01
22/05/2012,132.199997,29.76,26.030001,97.529999,215.330002,79.567146,22.48
23/05/2012,132.270004,29.110001,25.440001,98.040001,217.279999,81.508568,22.33
24/05/2012,132.529999,29.07,25.65,96.860001,215.240005,80.760002,21.540001
25/05/2012,132.100006,29.059999,25.74,96.699997,212.889999,80.327141,21.76
29/05/2012,133.699997,29.559999,26.09,97.860001,214.75,81.752853,21.030001
30/05/2012,131.759995,29.34,26.129999,94.610001,209.229996,82.738571,24.139999
31/05/2012,131.470001,29.190001,25.84,95.699997,212.910004,82.53286,24.059999
01/06/2012,128.160004,28.450001,25.139999,92.639999,208.220001,80.141426,26.66
04/06/2012,128.100006,28.549999,25.040001,91,214.570007,80.612854,26.120001
05/06/2012,129.070007,28.51,25.43,92.209999,213.210007,80.404289,24.68
06/06/2012,131.970001,29.35,26.07,94.959999,217.639999,81.637146,22.16
07/06/2012,132.050003,29.23,25.940001,94,218.800003,81.674286,21.719999
08/06/2012,133.100006,29.65,26.41,94.540001,218.479996,82.902855,21.23
11/06/2012,131.410004,28.9,25.99,92.800003,216.5,81.595711,23.559999
12/06/2012,132.919998,29.290001,26.52,94.040001,216.419998,82.308571,22.09
13/06/2012,132.070007,29.129999,26.540001,92.720001,214.729996,81.737144,24.27
14/06/2012,133.470001,29.34,26.98,93.82,214.449997,81.647141,21.68
15/06/2012,134.139999,30.02,27.34,95.660004,218.350006,82.01857,21.110001
18/06/2012,134.399994,29.84,27.42,93.629997,222.660004,83.682854,18.32
19/06/2012,135.699997,30.700001,27.51,96.370003,224.029999,83.915718,18.379999
20/06/2012,135.479996,30.93,27.639999,96.550003,223.020004,83.677139,17.24
21/06/2012,132.440002,30.139999,26.709999,93.900002,220.570007,82.524284,20.08
22/06/2012,133.460007,30.700001,26.940001,93.629997,222.160004,83.157143,18.110001
25/06/2012,131.320007,29.870001,26.049999,91.220001,220.070007,81.538574,20.379999
26/06/2012,131.979996,30.02,26.01,91.029999,225.610001,81.718575,19.719999
27/06/2012,133.169998,30.17,26.219999,93.269997,225.619995,82.071426,19.450001
28/06/2012,132.789993,29.91,25.83,93.489998,221.309998,81.292854,19.709999
29/06/2012,136.100006,30.59,26.65,95.860001,228.350006,83.428574,17.08
02/07/2012,136.509995,30.559999,26.67,97.129997,229.320007,84.645714,16.799999
03/07/2012,137.410004,30.76,26.860001,98.599998,229.529999,85.629997,16.66
05/07/2012,136.789993,30.700001,26.549999,95.919998,227.059998,87.134285,17.5
06/07/2012,135.490005,30.190001,26.16,95.470001,225.050003,86.554283,17.1
09/07/2012,135.320007,30,26.17,94.470001,225.050003,87.69857,17.98
10/07/2012,134.139999,29.74,25.559999,94.25,219.5,86.887146,18.719999
11/07/2012,134.160004,29.299999,25.389999,95.129997,218.369995,86.347145,17.950001
12/07/2012,133.509995,28.629999,24.74,94.019997,215.360001,85.557144,18.33
13/07/2012,135.75,29.389999,25.25,97.43,218.389999,86.424286,16.74
16/07/2012,135.429993,29.440001,25.129999,97.68,216.009995,86.701431,17.110001
17/07/2012,136.360001,29.66,25.379999,97.980003,216.929993,86.705711,16.48
18/07/2012,137.369995,30.450001,26.209999,96.510002,217.470001,86.608574,16.16
19/07/2012,137.729996,30.67,26.059999,95,226.169998,87.760002,15.45
20/07/2012,136.470001,30.120001,25.52,94.160004,228.289993,86.328575,16.27
23/07/2012,135.089996,29.280001,25.26,93.160004,226.009995,86.261429,18.620001
24/07/2012,133.929993,29.15,25.01,94.470001,223.039993,85.845711,20.469999
25/07/2012,133.960007,28.83,25.129999,95.959999,217.050003,82.138573,19.34
26/07/2012,136.169998,29.16,25.5,98.059998,220.009995,82.125717,17.530001
27/07/2012,138.679993,29.76,26.02,101.639999,237.320007,83.594284,16.700001
30/07/2012,138.679993,29.639999,25.76,100.879997,236.089996,85.004288,18.030001
31/07/2012,137.710007,29.469999,25.700001,100.900002,233.300003,87.251427,18.93
01/08/2012,137.589996,29.41,25.93,100.089996,232.089996,86.687141,18.959999
02/08/2012,136.639999,29.190001,25.91,97.809998,230.809998,86.827141,17.57
03/08/2012,139.350006,29.75,26.23,100.980003,234.970001,87.957146,15.64
06/08/2012,139.619995,29.950001,26.309999,102.019997,233.990005,88.935715,15.95
07/08/2012,140.320007,30.26,26.5,103.239998,236.559998,88.701431,15.99
08/08/2012,140.490005,30.33,26.6,102.5,234.380005,88.55143,15.32
09/08/2012,140.610001,30.5,26.700001,103.599998,234.059998,88.675713,15.28
10/08/2012,140.839996,30.42,26.879999,103.019997,232.75,88.814285,14.74
13/08/2012,140.770004,30.389999,26.690001,103.610001,232.440002,90,13.7
14/08/2012,140.789993,30.129999,26.48,103.260002,233.190002,90.241432,14.85
15/08/2012,140.949997,30.200001,26.27,103.129997,237.419998,90.118568,14.63
16/08/2012,141.990005,30.780001,26.59,103.489998,241.550003,90.905716,14.29
17/08/2012,142.179993,30.9,26.33,103.599998,241.169998,92.587143,13.45
20/08/2012,142.190002,30.74,26.23,105.279999,240.350006,95.021431,14.02
21/08/2012,141.759995,30.799999,26.110001,105.32,239.449997,93.722855,15.02
22/08/2012,141.820007,30.540001,25.73,104.669998,243.100006,95.552856,15.11
23/08/2012,140.660004,30.26,25.040001,104.080002,241.199997,94.66143,15.96
24/08/2012,141.509995,30.559999,24.91,104.959999,245.740005,94.745712,15.18
27/08/2012,141.539993,30.690001,24.84,105.120003,243.919998,96.525711,16.35
28/08/2012,141.399994,30.629999,25,105.029999,246.110001,96.400002,16.49
29/08/2012,141.509995,30.65,24.67,105.529999,247.119995,96.209999,17.059999
30/08/2012,140.490005,30.32,24.27,104.720001,246.220001,94.83857,17.83
31/08/2012,141.160004,30.82,24.83,105.720001,248.270004,95.034286,17.469999
04/09/2012,141.029999,30.389999,24.42,106.410004,247.880005,96.424286,17.98
05/09/2012,140.910004,30.389999,24.389999,109.940002,246.220001,95.747147,17.74
06/09/2012,143.770004,31.35,25.1,113.540001,251.380005,96.610001,15.6
07/09/2012,144.330002,30.950001,24.190001,116.330002,259.140015,97.205711,14.38
10/09/2012,143.509995,30.719999,23.26,114.68,257.089996,94.677139,16.280001
11/09/2012,143.910004,30.790001,23.34,116.690002,255.669998,94.370003,16.41
12/09/2012,144.389999,30.780001,23.190001,118.239998,255.630005,95.684288,15.8
13/09/2012,146.589996,30.940001,23.360001,120.669998,260.23999,97.568573,14.05
14/09/2012,147.240005,31.209999,23.370001,121.360001,261.269989,98.754288,14.51
17/09/2012,146.740005,31.209999,23.309999,119.900002,258,99.968575,14.59
18/09/2012,146.619995,31.18,23.370001,119.879997,258.75,100.272858,14.18
19/09/2012,146.699997,31.049999,23.15,119.019997,261.679993,100.300003,13.88
20/09/2012,146.710007,31.450001,23.18,117.629997,260.809998,99.814285,14.07
21/09/2012,145.869995,31.190001,23.129999,116.720001,257.470001,100.012856,13.98
24/09/2012,145.649994,30.780001,22.799999,116.599998,254.800003,98.684288,14.15
25/09/2012,144.100006,30.389999,22.540001,113.5,252.460007,96.220001,15.43
26/09/2012,143.289993,30.17,22.65,113.080002,249.669998,95.025711,16.809999
27/09/2012,144.639999,30.16,23.09,115.230003,256.589996,97.331429,14.84
28/09/2012,143.970001,29.76,22.66,113.68,254.320007,95.300003,15.73
01/10/2012,144.350006,29.49,22.76,116.860001,252.009995,94.19857,16.32
02/10/2012,144.5,29.66,22.84,117.25,250.600006,94.472855,15.71
03/10/2012,145.089996,29.860001,22.549999,117.910004,255.919998,95.921425,15.43
04/10/2012,146.130005,30.030001,22.469999,119.900002,260.470001,95.257141,14.55
05/10/2012,146.139999,29.85,22.68,119.309998,258.51001,93.227142,14.33
08/10/2012,145.639999,29.780001,22.51,119.459999,259.059998,91.167145,15.11
09/10/2012,144.199997,29.280001,21.9,119.629997,250.960007,90.835716,16.370001
10/10/2012,143.279999,28.98,21.76,120.080002,244.990005,91.558571,16.290001
11/10/2012,143.360001,28.950001,21.68,121.989998,244.220001,89.728569,15.59
12/10/2012,142.889999,29.200001,21.48,120.199997,242.360001,89.958572,16.139999
15/10/2012,144.080002,29.51,21.73,124.5,244.179993,90.68,15.27
16/10/2012,145.539993,29.49,22.35,123.220001,243.940002,92.827141,15.22
17/10/2012,146.199997,29.59,21.790001,124.919998,247.490005,92.087143,15.07
18/10/2012,145.820007,29.5,21.67,125.150002,244.850006,90.377144,15.03
19/10/2012,143.389999,28.639999,21.27,123.620003,240,87.120003,17.059999
22/10/2012,143.410004,28,21.459999,122.769997,233.779999,90.575714,16.620001
23/10/2012,141.419998,28.049999,21.59,119,234.309998,87.622856,18.83
24/10/2012,141.020004,27.9,21.459999,119.769997,228.490005,88.118568,18.33
25/10/2012,141.429993,27.879999,21.690001,119.720001,222.919998,87.077141,18.120001
26/10/2012,141.350006,28.209999,21.950001,119.440002,238.240005,86.285713,17.809999
31/10/2012,141.350006,28.540001,21.629999,122.389999,232.889999,85.045715,18.6
01/11/2012,142.830002,29.52,22.26,124.849998,232.139999,85.220001,16.690001
02/11/2012,141.559998,29.5,22.059999,123.25,232.419998,82.400002,17.59
05/11/2012,141.850006,29.629999,21.84,124.080002,234.330002,83.517143,18.42
06/11/2012,142.960007,29.860001,21.73,126.25,237.559998,83.264282,17.58
07/11/2012,139.720001,29.08,20.91,117.980003,232.059998,79.714287,19.08
08/11/2012,138.039993,28.809999,20.83,115.269997,227.350006,76.821426,18.49
09/11/2012,138.160004,28.83,20.799999,116.150002,226.309998,78.151428,18.610001
12/11/2012,138.270004,28.219999,20.77,117.239998,226.470001,77.547142,16.68
13/11/2012,137.789993,27.09,20.280001,116.470001,226.600006,77.557144,16.65
14/11/2012,135.929993,26.84,19.959999,114.239998,222.949997,76.697144,17.92
15/11/2012,135.699997,26.66,20.030001,115.440002,220.600006,75.08857,17.99
16/11/2012,136.369995,26.52,20.190001,115.839996,225.229996,75.382858,16.41
19/11/2012,139.130005,26.73,20.25,118.300003,229.710007,80.818573,15.24
20/11/2012,139.190002,26.709999,19.51,118.089996,233.779999,80.129997,15.08
21/11/2012,139.449997,26.950001,19.360001,117.699997,238.029999,80.242859,15.31
23/11/2012,141.350006,27.700001,19.719999,120.309998,239.880005,81.64286,15.14
26/11/2012,141.050003,27.389999,19.889999,120.940002,243.619995,84.218575,15.5
27/11/2012,140.330002,27.08,19.93,118.410004,243.399994,83.540001,15.92
28/11/2012,141.460007,27.360001,20.09,119.330002,247.110001,83.277145,15.51
29/11/2012,142.119995,26.950001,19.530001,118.730003,251.270004,84.194283,15.06
30/11/2012,142.149994,26.620001,19.57,117.790001,252.050003,83.611427,15.87
03/12/2012,141.449997,26.43,19.540001,118.400002,250.330002,83.741432,16.639999
04/12/2012,141.25,26.370001,19.969999,116.580002,252.490005,82.264282,17.120001
05/12/2012,141.5,26.67,19.85,117.129997,253.960007,76.970001,16.459999
06/12/2012,141.979996,26.73,20.16,117.199997,253.369995,78.177139,16.58
07/12/2012,142.410004,26.459999,20.16,116.57,253.270004,76.178574,15.9
10/12/2012,142.470001,26.940001,20.08,117.010002,247.770004,75.688568,16.049999
11/12/2012,143.440002,27.32,20.65,118.860001,250.690002,77.341431,15.57
12/12/2012,143.509995,27.24,20.67,118.089996,251.759995,77,15.95
13/12/2012,142.630005,27.110001,20.49,118.5,251.25,75.669998,16.559999
14/12/2012,142.100006,26.809999,20.530001,119.360001,249.190002,72.827141,17
17/12/2012,143.770004,27.1,20.57,123.489998,253.860001,74.118568,16.34
18/12/2012,145.369995,27.559999,20.959999,127.769997,260.399994,76.271431,15.57
19/12/2012,144.289993,27.309999,21.1,127.25,257.98999,75.187141,17.360001
20/12/2012,145.119995,27.68,21.030001,129.720001,261.5,74.53286,17.67
21/12/2012,142.789993,27.450001,20.77,128.440002,256.920013,74.190002,17.84
24/12/2012,142.350006,27.059999,20.639999,127.540001,258.619995,74.309998,17.84
26/12/2012,141.75,26.860001,20.65,127.160004,248.630005,73.285713,19.48
27/12/2012,141.559998,26.959999,20.51,126.669998,248.309998,73.580002,19.469999
28/12/2012,140.029999,26.549999,20.23,125.519997,245.179993,72.798569,22.719999
31/12/2012,142.410004,26.709999,20.620001,127.559998,250.869995,76.024284,18.02
02/01/2013,146.059998,27.620001,21.379999,131.660004,257.309998,78.432854,14.68
03/01/2013,145.729996,27.25,21.32,130.940002,258.480011,77.442856,14.56
04/01/2013,146.369995,26.74,21.16,134.509995,259.149994,75.285713,13.83
07/01/2013,145.970001,26.690001,21.25,134.259995,268.459991,74.842857,13.79
08/01/2013,145.550003,26.549999,21.09,133.050003,266.380005,75.044289,13.62
09/01/2013,145.919998,26.700001,21.450001,134.320007,266.350006,73.871429,13.81
10/01/2013,147.080002,26.459999,21.799999,137.369995,265.339996,74.78714,13.49
11/01/2013,147.070007,26.83,22,137.130005,267.940002,74.328575,13.36
14/01/2013,146.970001,26.889999,22,136.130005,272.730011,71.678574,13.52
15/01/2013,147.070007,27.209999,21.879999,135.589996,271.899994,69.417145,13.55
16/01/2013,147.050003,27.040001,22.110001,141.089996,268.929993,72.298569,13.42
17/01/2013,148,27.25,22.68,141.009995,270.480011,71.811432,13.57
18/01/2013,148.330002,27.25,21.25,144.449997,272.119995,71.428574,12.46
22/01/2013,149.130005,27.15,21.17,145.949997,270.190002,72.110001,12.43
23/01/2013,149.369995,27.610001,21.110001,145.559998,268.109985,73.43,12.46
24/01/2013,149.410004,27.629999,20.950001,144.960007,273.459991,64.35714,12.69
25/01/2013,150.25,27.879999,20.959999,144.460007,283.98999,62.84,12.89
28/01/2013,150.070007,27.91,21.049999,144.149994,276.040009,64.261429,13.57
29/01/2013,150.660004,28.01,21.280001,147.100006,260.350006,65.46714,13.31
30/01/2013,150.070007,27.85,21.370001,147.149994,272.76001,65.261429,14.32
31/01/2013,149.699997,27.450001,21.040001,147.860001,265.5,65.07,14.28
01/02/2013,151.240005,27.93,21.360001,149.899994,265,64.802856,12.9
04/02/2013,149.539993,27.440001,21.16,147.520004,259.980011,63.188572,14.67
05/02/2013,151.050003,27.5,21.18,150.449997,266.890015,65.405716,13.72
06/02/2013,151.160004,27.34,20.99,151.119995,262.220001,65.335716,13.41
07/02/2013,150.960007,27.280001,20.809999,150.259995,260.230011,66.888573,13.5
08/02/2013,151.800003,27.549999,21,151.600006,261.950012,67.854286,13.02
11/02/2013,151.770004,27.860001,21.030001,152.240005,257.209991,68.561432,12.94
12/02/2013,152.020004,27.879999,21.190001,154.110001,258.700012,66.842857,12.64
13/02/2013,152.149994,28.030001,21.25,154.520004,269.470001,66.715714,12.98
14/02/2013,152.289993,28.040001,21.23,155.929993,269.23999,66.655716,12.66
15/02/2013,152.110001,28.01,21.120001,154.990005,265.089996,65.737144,12.46
19/02/2013,153.25,28.049999,21.09,158.649994,269.75,65.71286,12.31
20/02/2013,151.339996,27.870001,20.73,155.179993,266.410004,64.121429,14.68
21/02/2013,150.419998,27.49,20.25,150.880005,265.940002,63.722858,15.22
22/02/2013,151.889999,27.76,20.42,154.089996,265.420013,64.401428,14.17
25/02/2013,149,27.370001,20.23,147.649994,259.869995,63.257141,18.99
26/02/2013,150.020004,27.370001,20.58,148,259.359985,64.138573,16.870001
27/02/2013,151.910004,27.809999,20.93,151.649994,263.25,63.509998,14.73
28/02/2013,151.610001,27.799999,20.879999,149.759995,264.269989,63.057144,15.51
01/03/2013,152.110001,27.950001,21.030001,150.529999,265.73999,61.495716,15.36
04/03/2013,152.919998,28.15,21.27,152.179993,273.109985,60.007141,14.01
05/03/2013,154.289993,28.35,21.51,152.960007,275.589996,61.591427,13.48
06/03/2013,154.5,28.09,21.75,154.130005,273.790009,60.808571,13.53
07/03/2013,154.779999,28.139999,21.889999,156.619995,273.880005,61.511429,13.06
08/03/2013,155.440002,28,21.58,152.979996,274.190002,61.674286,12.59
11/03/2013,156.029999,27.870001,21.690001,153.300003,271.23999,62.552856,11.56
12/03/2013,155.679993,27.91,21.639999,151.850006,274.130005,61.204285,12.27
13/03/2013,155.899994,27.92,21.66,151.910004,275.100006,61.192856,11.83
14/03/2013,156.729996,28.139999,21.65,154.020004,265.73999,61.785713,11.3
15/03/2013,155.830002,28.040001,21.379999,154.839996,261.820007,63.380001,11.3
18/03/2013,154.970001,28.1,21.26,151.949997,257.890015,65.102859,13.36
19/03/2013,154.610001,28.18,21.139999,148.839996,256.410004,64.927139,14.39
20/03/2013,155.690002,28.32,21.18,150.130005,257.279999,64.582855,12.67
21/03/2013,154.360001,28.110001,21.040001,145.380005,253.389999,64.675713,13.99
22/03/2013,155.600006,28.25,21.33,146.600006,257.75,65.987144,13.57
25/03/2013,154.949997,28.16,21.15,146.110001,256.019989,66.225716,13.74
26/03/2013,156.190002,28.16,21.77,146.539993,260.309998,65.877144,12.77
27/03/2013,156.190002,28.370001,21.83,147.839996,265.299988,64.582855,13.15
28/03/2013,156.669998,28.610001,21.84,147.149994,266.48999,63.237144,12.7
01/04/2013,156.050003,28.610001,21.43,146.039993,261.609985,61.272858,13.58
02/04/2013,156.820007,28.799999,21.459999,146.679993,263.320007,61.398571,12.78
03/04/2013,155.229996,28.559999,21.049999,143.410004,259.029999,61.712856,14.21
04/04/2013,155.860001,28.6,21.139999,142.990005,259.079987,61.102856,13.89
05/04/2013,155.160004,28.700001,20.940001,143.690002,255.479996,60.457142,13.92
08/04/2013,156.210007,28.59,21.09,143.820007,258.950012,60.887142,13.19
09/04/2013,156.75,29.610001,21.75,146.520004,261.140015,60.997143,12.84
10/04/2013,158.669998,30.280001,22.26,149.460007,264.769989,62.241428,12.36
11/04/2013,159.190002,28.940001,21.83,149.070007,269.850006,62.047142,12.24
12/04/2013,158.800003,28.790001,21.68,149.119995,272.869995,61.400002,12.06
15/04/2013,155.119995,28.690001,21.379999,146.460007,267.720001,59.978573,17.27
16/04/2013,157.410004,28.969999,21.92,144.100006,272.339996,60.89143,13.96
17/04/2013,155.110001,28.83,21.93,140.600006,267.399994,57.542858,16.51
